Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation_tmp_20260206\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --seed 5 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5 --cchihh_no_migration
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: disabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
Gen 1200: best_fit = 1262.34
Gen 1250: best_fit = 1261.29
Gen 1300: best_fit = 1261.29
Gen 1350: best_fit = 1259.49
Gen 1400: best_fit = 1255.39
Gen 1450: best_fit = 1255.15
Gen 1500: best_fit = 1254.82
Gen 1550: best_fit = 1254.53
Gen 1600: best_fit = 1253.37
Gen 1650: best_fit = 1253.37
Gen 1700: best_fit = 1253.37
Gen 1750: best_fit = 1253.37
Gen 1800: best_fit = 1253.37
Gen 1850: best_fit = 1253.05
Gen 1900: best_fit = 1253.05
Gen 1950: best_fit = 1252.85
Gen 2000: best_fit = 1252.85
Gen 2050: best_fit = 1252.68
Gen 2100: best_fit = 1252.68
Gen 2150: best_fit = 1251.31
Gen 2200: best_fit = 1251.31
Gen 2250: best_fit = 1251.31
Gen 2300: best_fit = 1251.31
Gen 2350: best_fit = 1251.31
Gen 2400: best_fit = 1250.76
Gen 2450: best_fit = 1249.47
Gen 2500: best_fit = 1249.47
Gen 2550: best_fit = 1249.47
Gen 2600: best_fit = 1249.47
Gen 2650: best_fit = 1249.47
Gen 2700: best_fit = 1249.47
Gen 2750: best_fit = 1249.47
Gen 2800: best_fit = 1249.47
Gen 2850: best_fit = 1249.47
Gen 2900: best_fit = 1249.47
Gen 2950: best_fit = 1249.47
Gen 3000: best_fit = 1249.47
Gen 3050: best_fit = 1248.86
Gen 3100: best_fit = 1248.48
Gen 3150: best_fit = 1246.95
Gen 3200: best_fit = 1246.95
Gen 3250: best_fit = 1246.95
Gen 3300: best_fit = 1246.95
Gen 3350: best_fit = 1246.95
Gen 3400: best_fit = 1246.95
Gen 3450: best_fit = 1246.95
Gen 3500: best_fit = 1246.95
Gen 3550: best_fit = 1246.95
Gen 3600: best_fit = 1246.95
Gen 3650: best_fit = 1246.95
Gen 3700: best_fit = 1246.95
Gen 3750: best_fit = 1246.95
Gen 3800: best_fit = 1246.95
Gen 3850: best_fit = 1246.95
Gen 3900: best_fit = 1246.95
Gen 3950: best_fit = 1246.95
Gen 4000: best_fit = 1246.95
Gen 4050: best_fit = 1246.95
Gen 4100: best_fit = 1246.95
Gen 4150: best_fit = 1246.95
Gen 4200: best_fit = 1246.76
Gen 4250: best_fit = 1246.76
Gen 4300: best_fit = 1246.29
Gen 4350: best_fit = 1246.29
Gen 4400: best_fit = 1246.29
Gen 4450: best_fit = 1240.32
Gen 4500: best_fit = 1240.32
Gen 4550: best_fit = 1239.83
Gen 4600: best_fit = 1239.83
Gen 4650: best_fit = 1239.83
Gen 4700: best_fit = 1239.83
Gen 4750: best_fit = 1239.83
Gen 4800: best_fit = 1239.83
Gen 4850: best_fit = 1239.74
Gen 4900: best_fit = 1239.74
Gen 4950: best_fit = 1239.74
Gen 5000: best_fit = 1239.74
Gen 5050: best_fit = 1239.06
Gen 5100: best_fit = 1239.06
Gen 5150: best_fit = 1239.06
Gen 5200: best_fit = 1239.06
Gen 5250: best_fit = 1239.03
Gen 5300: best_fit = 1239.03
Gen 5350: best_fit = 1239.03
Gen 5400: best_fit = 1236.72
Gen 5450: best_fit = 1236.72
Gen 5500: best_fit = 1236.72
Gen 5550: best_fit = 1236.72
Gen 5600: best_fit = 1236.72
Gen 5650: best_fit = 1235.29
Gen 5700: best_fit = 1235.29
Gen 5750: best_fit = 1235.29
Gen 5800: best_fit = 1235.29
Gen 5850: best_fit = 1235.29
Gen 5900: best_fit = 1235.29
Gen 5950: best_fit = 1235.29
Gen 6000: best_fit = 1235.29
Gen 6050: best_fit = 1234.92
Gen 6100: best_fit = 1234.92
Gen 6150: best_fit = 1234.92
Gen 6200: best_fit = 1234.5
Gen 6250: best_fit = 1234.5
Gen 6300: best_fit = 1231.02
Gen 6350: best_fit = 1231.02
Gen 6400: best_fit = 1231.02
Gen 6450: best_fit = 1231.02
Gen 6500: best_fit = 1223.49
Gen 6550: best_fit = 1223.49
Gen 6600: best_fit = 1223.49
Gen 6650: best_fit = 1223.49
Gen 6700: best_fit = 1223.49
Gen 6750: best_fit = 1223.49
Gen 6800: best_fit = 1223.49
Gen 6850: best_fit = 1223.49
Gen 6900: best_fit = 1218.27
Gen 6950: best_fit = 1218.27
Gen 7000: best_fit = 1216.13
Gen 7050: best_fit = 1216.13
Gen 7100: best_fit = 1216.13
Gen 7150: best_fit = 1215.83
Gen 7200: best_fit = 1206.46
Gen 7250: best_fit = 1205.98
Gen 7300: best_fit = 1202.19
Gen 7350: best_fit = 1202.19
Gen 7400: best_fit = 1202.19
Gen 7450: best_fit = 1202.19
Gen 7500: best_fit = 1202.19
Gen 7550: best_fit = 1202.19
Gen 7600: best_fit = 1202.19
Gen 7650: best_fit = 1202.19
Gen 7700: best_fit = 1202.19
Gen 7750: best_fit = 1202.19
Gen 7800: best_fit = 1202.19
Gen 7850: best_fit = 1202.19
Gen 7900: best_fit = 1202.19
Gen 7950: best_fit = 1202.19
Gen 8000: best_fit = 1202.19
Gen 8050: best_fit = 1202.19
Gen 8100: best_fit = 1202.19
Gen 8150: best_fit = 1202.19
Gen 8200: best_fit = 1202.19
Gen 8250: best_fit = 1202.19
Gen 8300: best_fit = 1202.19
Gen 8350: best_fit = 1202.19
Gen 8400: best_fit = 1198.25
Gen 8450: best_fit = 1198.01
Gen 8500: best_fit = 1197.61
Gen 8550: best_fit = 1196.99
Gen 8600: best_fit = 1196.76
Gen 8650: best_fit = 1196.71
Gen 8700: best_fit = 1196.14
Gen 8750: best_fit = 1196.14
Gen 8800: best_fit = 1196.14
Gen 8850: best_fit = 1196.14
Gen 8900: best_fit = 1196.14
Gen 8950: best_fit = 1196.14
Gen 9000: best_fit = 1196.14
Gen 9050: best_fit = 1196.14
Gen 9100: best_fit = 1196.14
Gen 9150: best_fit = 1196.14
Gen 9200: best_fit = 1196.14
Gen 9250: best_fit = 1196.14
Gen 9300: best_fit = 1196.14
Gen 9350: best_fit = 1196.14
Gen 9400: best_fit = 1196.14
Gen 9450: best_fit = 1196.14
Gen 9500: best_fit = 1196.14
Gen 9550: best_fit = 1196.14
Gen 9600: best_fit = 1196.14
Gen 9650: best_fit = 1196.14
Gen 9700: best_fit = 1196.14
Gen 9750: best_fit = 1196.14
Gen 9800: best_fit = 1196.14
Gen 9850: best_fit = 1196.14
Gen 9900: best_fit = 1196.14
Gen 9950: best_fit = 1196.14
Gen 10000: best_fit = 1196.14

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 1196.14
Time = 82.356 s

exit code 0
